Product_ID,Product_Name,Category,Brand,Price,Stock
PROD02346,Aliquam,Fashion,Sony,49383.29,3359
PROD02347,Nam,Fashion,AmazonBasics,3425.39,4164
PROD02348,Dolorum,Grocery,Boat,1436.28,1365
PROD02349,Sint,Grocery,Sony,21165.75,3900
PROD02350,Vero,Beauty,AmazonBasics,21162.67,3243
PROD02351,Quam,Beauty,AmazonBasics,8671.82,2047
PROD02352,Voluptate,Books,Nike,45535.79,3194
PROD02353,Minima,Home,AmazonBasics,23461.48,3606
PROD02354,Consectetur,Books,Sony,46549.32,3988
PROD02355,Magni,Fashion,Samsung,26216.05,1055
PROD02356,Molestiae,Fashion,Boat,49304.2,821
PROD02357,Asperiores,Grocery,Boat,5853.15,3030
PROD02358,Expedita,Grocery,Boat,36237.18,4077
PROD02359,Eveniet,Home,Sony,39702.57,3103
PROD02360,Sed,Books,Nike,24587.31,4899
PROD02361,Laborum,Fashion,Sony,21432.4,4530
PROD02362,Nobis,Electronics,AmazonBasics,42635.78,2352
PROD02363,Fugit,Beauty,Boat,36552.95,2329
PROD02364,Occaecati,Home,Boat,8136.8,524
PROD02365,Quas,Electronics,Sony,41254.35,989
PROD02366,Pariatur,Books,Samsung,48731.75,2120
PROD02367,Quia,Fashion,AmazonBasics,29275.97,3237
PROD02368,Aperiam,Books,Samsung,2044.67,1777
PROD02369,Enim,Beauty,Boat,17244.98,3742
PROD02370,Consequatur,Books,Samsung,13624.39,3995
PROD02371,Aut,Beauty,Samsung,38212.79,2468
PROD02372,Ducimus,Home,Boat,44651.11,1462
PROD02373,Laudantium,Books,AmazonBasics,2678.5,3282
PROD02374,Necessitatibus,Fashion,Samsung,33090.16,3022
PROD02375,Modi,Electronics,Samsung,25057.75,4574
PROD02376,Maiores,Electronics,Nike,409.01,1952
PROD02377,Magni,Electronics,AmazonBasics,8587.17,2280
PROD02378,Vero,Home,Samsung,37845.46,3654
PROD02379,Porro,Fashion,Sony,41742.22,2304
PROD02380,Maxime,Books,Boat,32711.25,4658
PROD02381,Soluta,Home,Nike,35160.41,3566
PROD02382,Ducimus,Books,Sony,36578.26,4041
PROD02383,Expedita,Home,Samsung,27360.42,2482
PROD02384,Vel,Fashion,Sony,24683.12,816
PROD02385,Illo,Electronics,Nike,19207.19,4918
PROD02386,Quas,Fashion,Boat,857.94,251
PROD02387,Accusantium,Fashion,Nike,46860.09,2213
PROD02388,Neque,Home,AmazonBasics,31714.63,542
PROD02389,Laborum,Books,Sony,33408.53,4458
PROD02390,Tempore,Books,Nike,5267.67,1824
PROD02391,Consequatur,Home,Samsung,24861.54,4514
PROD02392,Inventore,Books,Sony,23842.56,2967
PROD02393,Maxime,Beauty,Sony,33970.71,4077
PROD02394,Ratione,Electronics,Samsung,44573.36,3051
PROD02395,Aspernatur,Grocery,Boat,46742.12,1401
PROD02396,Ratione,Grocery,Samsung,21528.59,2665
PROD02397,Maiores,Electronics,Sony,31923.28,4468
PROD02398,Necessitatibus,Grocery,Sony,37698.34,1922
PROD02399,Praesentium,Grocery,AmazonBasics,34940.86,4700
PROD02400,Illo,Grocery,Boat,4608.2,4377
PROD02401,Minus,Fashion,Boat,29995.98,3693
PROD02402,Nobis,Beauty,Boat,20223.6,3875
PROD02403,Libero,Grocery,Nike,13910.39,2035
PROD02404,Expedita,Beauty,AmazonBasics,40052.39,256
PROD02405,Dolorem,Grocery,Samsung,27698.15,989
PROD02406,Porro,Grocery,AmazonBasics,28936.32,2760
PROD02407,Quae,Fashion,Boat,29552.88,4826
PROD02408,Veritatis,Home,Sony,23696.26,1984
PROD02409,Saepe,Books,Sony,2140.93,2074
PROD02410,Maiores,Books,Sony,13828.41,3907
PROD02411,Facilis,Electronics,Nike,28239.19,484
PROD02412,Veniam,Books,Boat,21989.38,4462
PROD02413,Illo,Grocery,Boat,5098.63,124
PROD02414,Neque,Electronics,Nike,23607.09,1223
PROD02415,Blanditiis,Grocery,AmazonBasics,21881.03,365
PROD02416,Est,Books,Boat,588.63,2546
PROD02417,Architecto,Electronics,Boat,23764.02,1363
PROD02418,Quo,Beauty,Sony,12058.99,2264
PROD02419,Numquam,Electronics,AmazonBasics,24207.69,3279
PROD02420,Assumenda,Home,Samsung,11557.72,1019
PROD02421,Voluptatem,Home,AmazonBasics,837.77,4526
PROD02422,Eos,Electronics,Sony,36450.0,996
PROD02423,Exercitationem,Grocery,Nike,32372.43,2308
PROD02424,Nam,Books,Nike,32103.12,773
PROD02425,Quo,Grocery,Samsung,16443.3,908
PROD02426,Doloremque,Home,Nike,32827.51,4727
PROD02427,Tempora,Beauty,Samsung,22168.54,748
PROD02428,Vel,Home,Boat,22220.97,2237
PROD02429,Saepe,Fashion,Boat,14461.55,4336
PROD02430,Cumque,Grocery,Sony,32124.9,4512
PROD02431,Dolores,Books,Sony,24461.91,4439
PROD02432,Ullam,Fashion,Samsung,49386.58,453
PROD02433,Excepturi,Beauty,Nike,21333.11,1669
PROD02434,Sed,Books,Boat,3664.0,2928
PROD02435,Deleniti,Beauty,Sony,49609.36,843
PROD02436,Rem,Electronics,Nike,12348.26,3110
PROD02437,Optio,Electronics,Samsung,5916.41,4195
PROD02438,Sed,Electronics,Sony,23502.24,1031
PROD02439,Ea,Beauty,AmazonBasics,47746.42,4637
PROD02440,Repellendus,Books,Nike,16457.08,3653
PROD02441,Fuga,Beauty,Boat,28291.44,3018
PROD02442,Culpa,Electronics,Samsung,34068.52,884
PROD02443,Quis,Beauty,AmazonBasics,37175.82,2923
PROD02444,Commodi,Books,Nike,32786.02,1473
PROD02445,Doloremque,Beauty,Boat,18673.58,2805
PROD02446,Ea,Books,Samsung,16113.03,2981
PROD02447,Quam,Grocery,Sony,45563.55,814
PROD02448,Optio,Grocery,Sony,18599.89,4319
PROD02449,Accusamus,Fashion,Samsung,3631.86,4484
PROD02450,Consequatur,Home,Samsung,46339.73,4280
PROD02451,Cupiditate,Grocery,Nike,2378.34,1930
PROD02452,Minus,Fashion,Boat,27890.1,593
PROD02453,Quidem,Grocery,Samsung,42069.39,4184
PROD02454,Quas,Grocery,AmazonBasics,4133.09,3514
PROD02455,Quae,Fashion,Samsung,30755.54,1115
PROD02456,Repudiandae,Grocery,AmazonBasics,2531.97,700
PROD02457,Nemo,Fashion,Samsung,7054.69,4612
PROD02458,Laudantium,Grocery,Nike,48829.94,4144
PROD02459,Doloribus,Books,Samsung,32050.24,732
PROD02460,Vero,Books,Nike,11004.51,394
PROD02461,Reiciendis,Books,Nike,16072.15,4674
PROD02462,Accusamus,Electronics,Boat,28793.67,503
PROD02463,Dolorum,Fashion,AmazonBasics,438.37,1392
PROD02464,Tempora,Beauty,Boat,37323.93,1277
PROD02465,Nisi,Fashion,AmazonBasics,37260.32,3416
PROD02466,Ipsum,Electronics,AmazonBasics,33542.9,1077
PROD02467,Error,Grocery,Sony,39783.32,1342
PROD02468,Corrupti,Home,Nike,37978.34,2666
PROD02469,Numquam,Grocery,AmazonBasics,32847.4,2658
PROD02470,Et,Books,Sony,18910.56,1058
PROD02471,Ducimus,Electronics,Sony,42723.51,688
PROD02472,Porro,Fashion,Boat,1129.2,3202
PROD02473,Deserunt,Books,Boat,29591.17,4093
PROD02474,Veritatis,Beauty,Boat,38275.94,1361
PROD02475,Facilis,Beauty,AmazonBasics,9083.96,2138
PROD02476,Ex,Electronics,Nike,16580.77,1021
PROD02477,Alias,Fashion,Samsung,11189.93,1035
PROD02478,Voluptatum,Beauty,Samsung,40936.95,3795
PROD02479,Autem,Books,Nike,29294.86,4230
PROD02480,Nihil,Home,Boat,42391.2,4958
PROD02481,Officiis,Electronics,Boat,21862.37,4321
PROD02482,Officia,Books,Boat,11716.79,1758
PROD02483,Impedit,Home,Sony,45755.48,121
PROD02484,Ipsum,Beauty,AmazonBasics,43877.52,3394
PROD02485,Provident,Fashion,AmazonBasics,2086.77,4522
PROD02486,Laboriosam,Fashion,Boat,42901.65,4174
PROD02487,Expedita,Beauty,Samsung,9614.17,4679
PROD02488,Labore,Grocery,Sony,703.77,3501
PROD02489,Accusamus,Beauty,Samsung,27623.73,3861
PROD02490,Occaecati,Electronics,AmazonBasics,35812.27,1413
PROD02491,At,Home,AmazonBasics,48752.49,1544
PROD02492,Saepe,Fashion,Nike,44044.97,3281
PROD02493,Itaque,Fashion,Sony,2463.93,332
PROD02494,Officiis,Electronics,Samsung,24873.85,4518
PROD02495,Beatae,Fashion,Sony,49703.04,2385
PROD02496,Voluptatibus,Fashion,Boat,21296.14,3252
PROD02497,Voluptatibus,Grocery,AmazonBasics,45634.92,4919
PROD02498,Ducimus,Electronics,Boat,47890.39,2416
PROD02499,Atque,Beauty,Nike,17619.77,127
PROD02500,Voluptates,Fashion,Boat,30684.02,793
PROD02501,Ipsa,Beauty,Boat,11406.14,4094
PROD02502,Nobis,Home,Nike,9810.51,434
PROD02503,Nulla,Fashion,Samsung,27593.41,4395
PROD02504,Ullam,Home,Samsung,42673.62,2202
PROD02505,Soluta,Electronics,Samsung,4587.78,2511
PROD02506,Magnam,Fashion,Nike,1704.5,848
PROD02507,Similique,Books,Boat,37434.37,2958
PROD02508,Porro,Beauty,AmazonBasics,14411.13,3727
PROD02509,Asperiores,Home,Samsung,36632.02,4727
PROD02510,Soluta,Books,Samsung,48144.07,4407
PROD02511,Molestiae,Home,Boat,28671.87,2884
PROD02512,Similique,Grocery,Boat,30017.92,603
PROD02513,Vitae,Electronics,Samsung,47925.21,764
PROD02514,Consequatur,Fashion,Samsung,8092.8,4071
PROD02515,Velit,Electronics,Boat,35281.92,3249
PROD02516,Pariatur,Fashion,Boat,40988.36,181
PROD02517,Odit,Grocery,Boat,33275.36,1137
PROD02518,Nam,Beauty,Boat,37936.21,3353
PROD02519,Dolores,Fashion,Boat,10252.07,1947
PROD02520,Autem,Beauty,AmazonBasics,24880.14,3480
PROD02521,Rem,Grocery,AmazonBasics,1357.4,1007
PROD02522,Praesentium,Grocery,Nike,44348.53,2255
PROD02523,Laboriosam,Fashion,AmazonBasics,43903.01,60
PROD02524,Incidunt,Fashion,Samsung,28933.7,3139
PROD02525,Fuga,Home,AmazonBasics,11163.77,533
PROD02526,Distinctio,Fashion,Nike,46438.93,4056
PROD02527,Repellendus,Grocery,Sony,30807.36,1988
PROD02528,Repellat,Electronics,Sony,49048.82,2368
PROD02529,Sequi,Books,Samsung,31791.33,336
PROD02530,Inventore,Electronics,Sony,41765.81,3974
PROD02531,Fugiat,Beauty,Nike,20798.01,2515
PROD02532,Facere,Home,AmazonBasics,4232.42,4418
PROD02533,Saepe,Electronics,Samsung,18362.02,4925
PROD02534,Officia,Grocery,Samsung,45469.56,2210
PROD02535,Repudiandae,Home,Samsung,28336.0,4676
PROD02536,In,Fashion,Nike,13772.23,827
PROD02537,Sit,Electronics,AmazonBasics,42660.66,884
PROD02538,Laboriosam,Home,Nike,2684.65,3705
PROD02539,Nesciunt,Books,Samsung,7898.16,1401
PROD02540,Eius,Electronics,Sony,4589.84,938
PROD02541,Nihil,Fashion,Sony,26445.54,1977
PROD02542,Beatae,Home,AmazonBasics,35949.63,4886
PROD02543,Quaerat,Books,Nike,36808.31,2055
PROD02544,Amet,Fashion,Sony,49047.09,4992
PROD02545,Libero,Grocery,Samsung,15394.13,542
PROD02546,Architecto,Electronics,Samsung,19748.01,4714
PROD02547,Qui,Home,Samsung,44481.22,3789
PROD02548,Non,Grocery,Nike,1435.37,1751
PROD02549,Nisi,Fashion,Sony,39271.69,1479
PROD02550,Perferendis,Home,AmazonBasics,37723.61,51
PROD02551,Aspernatur,Home,AmazonBasics,11922.21,283
PROD02552,Aspernatur,Grocery,Nike,33951.53,2603
PROD02553,Delectus,Fashion,Sony,44916.05,1301
PROD02554,Rerum,Electronics,Sony,15074.14,3986
PROD02555,Aperiam,Home,Samsung,26398.81,914
PROD02556,Vero,Grocery,Samsung,32691.82,2226
PROD02557,Dolor,Grocery,Nike,32244.56,1615
PROD02558,Fugiat,Beauty,Boat,41298.32,1900
PROD02559,Nostrum,Beauty,Boat,20880.66,3534
PROD02560,Totam,Fashion,Boat,11518.71,3929
PROD02561,Quam,Home,AmazonBasics,26749.44,3700
PROD02562,Laudantium,Books,Sony,41468.13,4620
PROD02563,Error,Grocery,Boat,38836.35,3734
PROD02564,Quidem,Beauty,Sony,44343.72,2858
PROD02565,Aperiam,Home,Sony,14483.72,150
PROD02566,Beatae,Grocery,Boat,46600.2,4305
PROD02567,Molestias,Beauty,Sony,47758.75,818
PROD02568,Voluptatum,Beauty,Boat,1625.95,1113
PROD02569,Excepturi,Fashion,Sony,1335.47,1089
PROD02570,Ipsam,Electronics,AmazonBasics,15122.39,4528
PROD02571,Accusantium,Electronics,Sony,41169.99,82
PROD02572,Optio,Beauty,Sony,34592.21,4907
PROD02573,Reprehenderit,Grocery,Sony,186.48,1544
PROD02574,Architecto,Electronics,Nike,22745.27,1925
PROD02575,Deleniti,Fashion,Sony,42773.48,1727
PROD02576,Veniam,Fashion,AmazonBasics,38998.18,751
PROD02577,Deleniti,Books,Sony,6825.93,2665
PROD02578,Possimus,Fashion,Nike,34401.5,1267
PROD02579,Odio,Electronics,Nike,5404.64,2172
PROD02580,Hic,Grocery,Boat,20592.11,477
PROD02581,Vel,Books,AmazonBasics,22771.49,2929
PROD02582,Iure,Beauty,Sony,45401.21,2724
PROD02583,Occaecati,Grocery,Nike,23916.29,876
PROD02584,Commodi,Fashion,Samsung,8215.17,626
PROD02585,Soluta,Grocery,AmazonBasics,23002.05,2356
PROD02586,Possimus,Home,Sony,20717.22,561
PROD02587,Tenetur,Beauty,Nike,41348.48,3103
PROD02588,Voluptates,Home,Nike,32624.49,4713
PROD02589,Sed,Electronics,Sony,36911.65,1961
PROD02590,Totam,Grocery,Nike,17619.98,256
PROD02591,Aliquam,Electronics,Boat,15412.95,516
PROD02592,Eaque,Electronics,Boat,42992.59,4015
PROD02593,Delectus,Beauty,AmazonBasics,25287.55,551
PROD02594,Facilis,Beauty,Nike,13344.52,1632
PROD02595,Autem,Beauty,AmazonBasics,33846.81,2040
PROD02596,Rem,Books,Nike,17770.93,4179
PROD02597,Eligendi,Home,AmazonBasics,27059.66,3086
PROD02598,Quasi,Grocery,Sony,11713.6,3242
PROD02599,Animi,Beauty,Samsung,39024.61,4777
PROD02600,Ipsam,Books,Sony,5830.17,1352
PROD02601,Quibusdam,Beauty,Boat,16025.08,2896
PROD02602,Ipsum,Beauty,Boat,2475.46,818
PROD02603,Accusamus,Fashion,Sony,29939.04,4849
PROD02604,Placeat,Home,Boat,35181.51,2467
PROD02605,Cumque,Electronics,Sony,27953.61,1957
PROD02606,Dignissimos,Fashion,Boat,41444.29,114
PROD02607,Minus,Fashion,Samsung,2842.07,714
PROD02608,Labore,Books,Samsung,49130.95,4224
PROD02609,Recusandae,Electronics,Samsung,20273.18,2523
PROD02610,Consequatur,Fashion,Sony,13021.01,3103
PROD02611,Sit,Books,Sony,30430.68,1973
PROD02612,Voluptatum,Fashion,Nike,12206.62,1991
PROD02613,Animi,Beauty,Sony,42358.19,2707
PROD02614,Quasi,Grocery,Nike,15391.09,2799
PROD02615,Beatae,Electronics,Nike,32321.74,2335
PROD02616,Nobis,Home,AmazonBasics,16672.56,4945
PROD02617,Eveniet,Grocery,Samsung,8906.57,2246
PROD02618,Illo,Beauty,Boat,2876.45,80
PROD02619,Deleniti,Grocery,Sony,35788.78,1383
PROD02620,Possimus,Home,Nike,18991.27,485
PROD02621,Neque,Books,AmazonBasics,36630.92,4980
PROD02622,Nihil,Grocery,Boat,44189.79,1425
PROD02623,Perspiciatis,Beauty,Sony,2270.5,2394
PROD02624,Temporibus,Grocery,Sony,47628.8,3911
PROD02625,Suscipit,Electronics,Nike,23979.33,3396
PROD02626,Labore,Home,Boat,5399.66,611
PROD02627,Dicta,Beauty,Boat,19973.74,2834
PROD02628,Officia,Grocery,Boat,31551.76,3516
PROD02629,Voluptates,Books,AmazonBasics,1966.98,1710
PROD02630,Quod,Grocery,Sony,10955.63,1518
PROD02631,Ducimus,Books,AmazonBasics,13495.38,2025
PROD02632,Quos,Fashion,Samsung,42901.1,3081
PROD02633,Incidunt,Home,Nike,37323.53,1871
PROD02634,Magni,Beauty,Boat,35868.95,1632
PROD02635,Consequuntur,Fashion,Samsung,43843.19,968
PROD02636,Ea,Fashion,Nike,23844.25,3957
PROD02637,Modi,Books,Samsung,48024.06,1268
PROD02638,Beatae,Books,AmazonBasics,10922.19,1289
PROD02639,Explicabo,Electronics,Nike,10291.39,186
PROD02640,Sequi,Electronics,Boat,11737.78,3468
PROD02641,Quisquam,Home,Sony,41435.66,861
PROD02642,Velit,Electronics,AmazonBasics,40662.42,1950
PROD02643,Maiores,Home,Boat,13047.05,533
PROD02644,Quidem,Fashion,Boat,24618.19,3844
PROD02645,Corporis,Fashion,Boat,21279.88,3607
PROD02646,Fugit,Electronics,AmazonBasics,4867.91,1182
PROD02647,Magni,Grocery,Nike,8182.7,4480
PROD02648,Quo,Grocery,Boat,43073.8,664
PROD02649,Iusto,Beauty,AmazonBasics,32136.98,3242
PROD02650,Nesciunt,Books,Boat,43529.12,592
PROD02651,Dolorum,Beauty,Boat,19685.88,3150
PROD02652,Harum,Grocery,AmazonBasics,3373.34,4686
PROD02653,Totam,Books,Samsung,11556.86,216
PROD02654,Expedita,Books,Samsung,19340.74,3948
PROD02655,Ad,Home,Sony,24495.59,1580
PROD02656,Atque,Books,Nike,48264.43,998
PROD02657,Ex,Grocery,Boat,31771.72,3764
PROD02658,Nesciunt,Books,AmazonBasics,46719.72,4120
PROD02659,Repellendus,Electronics,Sony,26761.36,2477
PROD02660,Unde,Fashion,Samsung,22588.98,2621
PROD02661,Iure,Fashion,Nike,10008.36,702
PROD02662,Expedita,Books,Nike,39824.9,2953
PROD02663,Repudiandae,Electronics,Boat,13594.27,1666
PROD02664,Temporibus,Grocery,Boat,27381.77,3466
PROD02665,Ad,Beauty,Sony,26623.18,1512
PROD02666,Nobis,Home,Samsung,6552.54,2485
PROD02667,Tenetur,Fashion,Nike,26038.59,2739
PROD02668,Quibusdam,Electronics,Nike,34197.61,2001
PROD02669,Nostrum,Electronics,Samsung,49644.67,883
PROD02670,In,Books,Samsung,28429.51,943
PROD02671,Exercitationem,Beauty,Sony,33890.95,1907
PROD02672,Nulla,Electronics,Sony,22042.91,3407
PROD02673,Necessitatibus,Electronics,Boat,35706.21,4402
PROD02674,Delectus,Grocery,Nike,40469.71,4820
PROD02675,Iusto,Home,Samsung,11660.63,659
PROD02676,Ipsa,Home,Samsung,7958.48,3371
PROD02677,Omnis,Beauty,Nike,22582.01,426
PROD02678,Magnam,Electronics,Nike,29534.94,3160
PROD02679,Distinctio,Home,AmazonBasics,30971.27,3769
PROD02680,Recusandae,Grocery,Nike,13452.2,2704
PROD02681,Perspiciatis,Fashion,Sony,24140.7,101
PROD02682,Consequatur,Grocery,Boat,16563.78,4148
PROD02683,Itaque,Home,Samsung,25573.92,1047
PROD02684,Impedit,Grocery,AmazonBasics,46489.26,3883
PROD02685,Ex,Electronics,Sony,37252.56,2243
PROD02686,Ipsam,Beauty,Nike,20889.94,596
PROD02687,Quisquam,Fashion,Samsung,1148.08,2438
PROD02688,Vitae,Beauty,Samsung,31593.99,1452
PROD02689,Optio,Fashion,Boat,5547.39,3434
PROD02690,Aperiam,Home,Nike,44033.04,4569
PROD02691,Dolor,Home,Boat,38352.75,3912
PROD02692,Voluptatum,Books,Nike,31140.64,1408
PROD02693,Reprehenderit,Electronics,Samsung,12129.89,3687
PROD02694,Sed,Electronics,Samsung,48387.43,2621
PROD02695,Ratione,Books,Samsung,27036.99,3097
PROD02696,Non,Grocery,AmazonBasics,4968.92,4115
PROD02697,Expedita,Home,Boat,38561.82,1056
PROD02698,At,Home,Sony,37723.48,4424
PROD02699,Unde,Books,Sony,48579.98,1448
PROD02700,Dolor,Grocery,Boat,22506.28,1503
PROD02701,Nostrum,Fashion,Sony,12949.73,4950
PROD02702,Ad,Grocery,Samsung,27996.44,120
PROD02703,Accusantium,Beauty,Samsung,28574.46,3328
PROD02704,Recusandae,Beauty,Nike,14415.06,741
PROD02705,Sunt,Beauty,Boat,10268.85,2270
PROD02706,Esse,Beauty,Sony,40501.0,3597
PROD02707,Sit,Grocery,Nike,16262.13,1817
PROD02708,Voluptatem,Grocery,Sony,19968.89,154
PROD02709,Eligendi,Home,Boat,26916.87,2548
PROD02710,Fuga,Books,Samsung,38486.26,2460
PROD02711,Nihil,Beauty,Boat,8988.44,58
PROD02712,Tempore,Fashion,Nike,46783.92,3041
PROD02713,Voluptatibus,Electronics,AmazonBasics,37961.72,669
PROD02714,Quam,Books,AmazonBasics,597.93,1386
PROD02715,Dignissimos,Fashion,Nike,38596.97,3898
PROD02716,Nam,Books,Boat,2972.71,3249
PROD02717,Laboriosam,Fashion,Sony,12907.14,4858
PROD02718,Sit,Grocery,Sony,32221.73,1636
PROD02719,Velit,Beauty,Nike,4015.96,4054
PROD02720,Ad,Fashion,Boat,8240.23,2309
PROD02721,Vero,Home,Nike,40411.0,3533
PROD02722,Distinctio,Electronics,Sony,12877.31,1366
PROD02723,Omnis,Electronics,Sony,2182.48,1384
PROD02724,Quaerat,Beauty,AmazonBasics,35271.23,1632
PROD02725,Aliquid,Fashion,Nike,36596.07,1528
PROD02726,Sint,Beauty,Samsung,20544.2,4116
PROD02727,Inventore,Beauty,Samsung,42236.55,4895
PROD02728,Autem,Grocery,Sony,9433.2,3939
PROD02729,Cumque,Home,Nike,8622.54,2340
PROD02730,Quis,Beauty,Boat,25943.56,3171
PROD02731,Ad,Electronics,Samsung,9949.67,4839
PROD02732,Veniam,Beauty,AmazonBasics,4858.4,3717
PROD02733,Dolor,Home,Boat,45975.22,1209
PROD02734,Possimus,Electronics,Samsung,35657.11,4028
PROD02735,Laudantium,Fashion,Samsung,48912.61,4978
PROD02736,Numquam,Fashion,Samsung,18884.33,120
PROD02737,Quis,Electronics,AmazonBasics,45598.14,1367
PROD02738,Perferendis,Beauty,Boat,19488.06,2608
PROD02739,Voluptates,Grocery,Sony,33168.92,1603
PROD02740,Dolorem,Electronics,AmazonBasics,29251.7,2123
PROD02741,Fugit,Books,Nike,36114.19,3959
PROD02742,Perspiciatis,Books,Boat,11737.84,3275
PROD02743,Voluptatibus,Beauty,Boat,464.35,2629
PROD02744,Provident,Beauty,Sony,8005.95,78
PROD02745,Possimus,Grocery,Sony,1499.62,4993
PROD02746,Consequuntur,Electronics,Samsung,41778.73,4432
PROD02747,Ab,Beauty,Samsung,11638.55,1315
PROD02748,Tempore,Beauty,Sony,39910.68,3139
PROD02749,Aspernatur,Books,Sony,34219.4,3122
PROD02750,Repellat,Fashion,AmazonBasics,24378.39,1914
PROD02751,Sapiente,Books,AmazonBasics,28721.25,3361
PROD02752,Quasi,Home,Samsung,9545.03,2794
PROD02753,Vitae,Electronics,Sony,8427.26,4336
PROD02754,Autem,Books,Sony,18425.17,3221
PROD02755,Voluptas,Home,Sony,18838.24,38
PROD02756,Aspernatur,Beauty,Nike,39582.19,2737
PROD02757,Dolores,Grocery,AmazonBasics,44899.28,455
PROD02758,Labore,Fashion,Sony,7064.04,3456
PROD02759,Officia,Beauty,AmazonBasics,49108.79,3059
PROD02760,Asperiores,Electronics,Sony,15739.06,4422
PROD02761,Beatae,Books,Sony,17458.2,1910
PROD02762,Ipsam,Fashion,Nike,17192.88,4345
PROD02763,Saepe,Electronics,AmazonBasics,44598.28,2596
PROD02764,Ipsa,Fashion,Sony,40927.89,4202
PROD02765,Alias,Electronics,AmazonBasics,29991.13,112
PROD02766,Aliquam,Electronics,Nike,20889.67,3971
PROD02767,Facere,Grocery,Boat,8540.48,2765
PROD02768,Explicabo,Electronics,AmazonBasics,24771.88,1993
PROD02769,Consequuntur,Fashion,Sony,12889.32,25
PROD02770,Assumenda,Beauty,Samsung,21777.84,2687
PROD02771,Minima,Grocery,Sony,2951.79,2976
PROD02772,Non,Beauty,Boat,37491.72,1796
PROD02773,Nobis,Books,AmazonBasics,33598.14,2364
PROD02774,Fugiat,Books,AmazonBasics,23686.26,320
PROD02775,Ea,Beauty,Samsung,9339.23,4219
PROD02776,Temporibus,Home,Sony,16006.31,4074
PROD02777,Quam,Electronics,Sony,45091.49,3449
PROD02778,Cupiditate,Books,Sony,34781.0,4438
PROD02779,Maiores,Grocery,AmazonBasics,2612.62,143
PROD02780,Quod,Grocery,AmazonBasics,26716.78,4399
PROD02781,Quasi,Beauty,AmazonBasics,10991.73,3275
PROD02782,Sunt,Electronics,Boat,34210.34,4038
PROD02783,Similique,Electronics,AmazonBasics,41728.88,2720
PROD02784,Optio,Fashion,Sony,19579.85,2473
PROD02785,Possimus,Beauty,Sony,40690.94,2816
PROD02786,Animi,Electronics,Boat,46600.91,3979
PROD02787,Veniam,Electronics,Samsung,32026.44,4149
PROD02788,Officia,Home,Boat,3818.85,1406
PROD02789,Dolore,Grocery,AmazonBasics,47823.27,1236
PROD02790,Earum,Home,Sony,4421.74,4558
PROD02791,Quam,Beauty,Nike,40328.03,656
PROD02792,Nihil,Electronics,Sony,23087.66,3080
PROD02793,Ipsa,Fashion,Sony,10393.27,1304
PROD02794,Blanditiis,Grocery,AmazonBasics,8247.64,1857
PROD02795,Distinctio,Grocery,Samsung,6999.76,4523
PROD02796,Dolorem,Books,AmazonBasics,5892.91,3320
PROD02797,Odio,Fashion,Nike,24068.43,4744
PROD02798,Sunt,Grocery,Boat,10197.45,2569
PROD02799,Suscipit,Home,AmazonBasics,34859.01,1321
PROD02800,Consequuntur,Books,Boat,22415.84,4685
PROD02801,Fugit,Grocery,Sony,8799.29,2991
PROD02802,In,Home,Samsung,41998.88,4151
PROD02803,Nemo,Grocery,Samsung,4924.41,873
PROD02804,Cum,Electronics,Boat,35597.74,1376
PROD02805,Tempore,Fashion,Nike,2764.38,2535
PROD02806,Doloremque,Books,AmazonBasics,48565.04,4076
PROD02807,Odit,Home,Samsung,4564.87,2238
PROD02808,Perferendis,Beauty,Boat,12502.94,1009
PROD02809,Perferendis,Home,Nike,25773.97,3354
PROD02810,Ratione,Beauty,Sony,13813.38,80
PROD02811,Molestias,Fashion,Samsung,26321.66,2850
PROD02812,Vero,Books,Boat,41765.07,3262
PROD02813,Inventore,Grocery,Samsung,17198.84,1051
PROD02814,Aut,Home,AmazonBasics,28727.98,1245
PROD02815,Praesentium,Fashion,Samsung,34967.99,3642
PROD02816,Iusto,Fashion,Samsung,47346.31,3266
PROD02817,Ab,Electronics,Sony,15429.43,3166
PROD02818,Odio,Electronics,Nike,15778.31,3082
PROD02819,Quod,Beauty,AmazonBasics,43228.24,3154
PROD02820,Nostrum,Home,Nike,48340.38,4037
PROD02821,Repudiandae,Fashion,Sony,27826.03,2580
PROD02822,Explicabo,Grocery,Sony,37141.73,4796
PROD02823,Beatae,Home,Samsung,5443.35,3854
PROD02824,Ducimus,Beauty,Sony,24653.69,4501
PROD02825,Voluptates,Books,Samsung,16357.32,1673
PROD02826,Odio,Fashion,AmazonBasics,43486.66,514
PROD02827,Quae,Home,Sony,16139.72,361
PROD02828,Vero,Books,Sony,49912.83,1987
PROD02829,Recusandae,Electronics,Sony,26456.61,2491
PROD02830,Omnis,Home,Nike,8663.16,4399
PROD02831,Vitae,Home,AmazonBasics,34362.93,1466
PROD02832,Accusantium,Electronics,Nike,24290.88,1465
PROD02833,Quam,Beauty,Sony,33827.0,1334
PROD02834,Aspernatur,Fashion,AmazonBasics,27490.57,4229
PROD02835,Mollitia,Fashion,Nike,20445.38,1657
PROD02836,Ex,Books,Boat,22356.01,1849
PROD02837,Sequi,Home,Nike,18388.88,4195
PROD02838,Harum,Fashion,Boat,15920.59,3085
PROD02839,Odit,Home,AmazonBasics,40218.75,720
PROD02840,Ipsa,Home,Nike,7932.79,3475
